conversation_id,customer_tweet_id,customer_message,customer_message_clean,match_category,stage1_proposed_intent,training_label,label_source,llm_reasoning,created_at
43276,43276,"@116935 @AmazonHelp for some reason all my ""stations"" are only playing one song on loop. Win 7/Chrome 62.0.3202.75","for some reason all my ""stations"" are only playing one song on loop. Win 7/Chrome 62.0.3202.75",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 15:57:06 +0000 2017
43283,43283,@115850 @AmazonHelp How come products without being delivered getting marked delivered. Same is being communicated through mail n msg 1,How come products without being delivered getting marked delivered. Same is being communicated through mail n msg 1,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 15:57:46 +0000 2017
34515,34514,"@AmazonHelp Yes, it is","Yes, it is",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 15:58:21 +0000 2017
42508,42498,@AmazonHelp I’m in UK - is call available?,I’m in UK - is call available?,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 16:00:12 +0000 2017
30544,30513,@AmazonHelp I have replied as well,I have replied as well,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 16:01:27 +0000 2017
43268,43268,"@AmazonHelp I have no way of verifying the size/color selected after adding to cart...during checkout, conf email, or ""Your Orders"" :/ https://t.co/aZd4UP92ol","I have no way of verifying the size/color selected after adding to cart...during checkout, conf email, or ""Your Orders"" :/",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 16:04:26 +0000 2017
43265,43265,"@79389 purchased these from @115830 and they don't come charged as advertised neither do the charge fully, only to 95%, shocking item https://t.co/zEpNnZg5Sk","purchased these from and they don't come charged as advertised neither do the charge fully, only to 95%, shocking item",single_match,payment_billing,payment_billing,stage1_rule,High-confidence single rule match,Wed Nov 01 16:04:37 +0000 2017
36582,36583,"@AmazonHelp Isn't applying for pick up in your app not good enough

@115850",Isn't applying for pick up in your app not good enough,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 16:04:51 +0000 2017
43272,43271,@AmazonHelp It was from a third party seller but fulfilled by Amazon.,It was from a third party seller but fulfilled by Amazon.,single_match,seller_marketplace,seller_marketplace,stage1_rule,High-confidence single rule match,Wed Nov 01 16:07:16 +0000 2017
45560,45560,@AmazonHelp Amiunt not refunded,Amiunt not refunded,single_match,refund_return,refund_return,stage1_rule,High-confidence single rule match,Wed Nov 01 16:07:44 +0000 2017
43276,43275,"@AmazonHelp It was all the stations, but I think I fixed it for now. Had to wipe my cache.","It was all the stations, but I think I fixed it for now. Had to wipe my cache.",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 16:08:44 +0000 2017
45537,45537,@115850 when fire stick tv skill for alexa will be available? Seems it can not be done from app at this time.,when fire stick tv skill for alexa will be available? Seems it can not be done from app at this time.,single_match,device_digital_content,device_digital_content,stage1_rule,High-confidence single rule match,Wed Nov 01 16:08:50 +0000 2017
43248,43248,"@115821 I am very heart broken right now, makeup needs to have a fragile label on the box/envelope. https://t.co/g2zBdP40AN","I am very heart broken right now, makeup needs to have a fragile label on the box/envelope.",single_match,item_quality_issue,item_quality_issue,stage1_rule,High-confidence single rule match,Wed Nov 01 16:10:25 +0000 2017
43268,43267,@AmazonHelp Nope https://t.co/y3MPXV8brL,Nope,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 16:11:36 +0000 2017
44548,44548,@AmazonHelp can u listen to amazon music on more than one device at a time?,can u listen to amazon music on more than one device at a time?,single_match,device_digital_content,device_digital_content,stage1_rule,High-confidence single rule match,Wed Nov 01 16:11:38 +0000 2017
46489,46489,@115830 paid 4 nextday delivery only 2 b told after notifications all day saying that they r delivering 2day only 2 b told they cant deliv,paid 4 nextday delivery only 2 b told after notifications all day saying that they r delivering 2day only 2 b told they cant deliv,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 16:11:43 +0000 2017
39577,39576,"@AmazonHelp I did. It keeps happening to me. I mostly buy books, and my books end up looking like old books or they come damaged.","I did. It keeps happening to me. I mostly buy books, and my books end up looking like old books or they come damaged.",single_match,item_quality_issue,item_quality_issue,stage1_rule,High-confidence single rule match,Wed Nov 01 16:12:27 +0000 2017
46526,46526,Very unimpressed with @115830 customer services today!,Very unimpressed with customer services today!,single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 16:12:30 +0000 2017
35936,35935,"@AmazonHelp I’m not sure, I ordered it at 8am this morning with 1 day shipping. I just got the email saying I will get an email when it’s been shipped","I’m not sure, I ordered it at 8am this morning with 1 day shipping. I just got the email saying I will get an email when it’s been shipped",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 16:12:46 +0000 2017
11976,11977,"@118355 @115821 My most recent order came without an outer shipping box, with product box obv not designed for shipping and arrived open.","My most recent order came without an outer shipping box, with product box obv not designed for shipping and arrived open.",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 16:14:40 +0000 2017
44530,44530,Why isn’t my kindle unlimited working @AmazonHelp,Why isn’t my kindle unlimited working,single_match,device_digital_content,device_digital_content,stage1_rule,High-confidence single rule match,Wed Nov 01 16:16:13 +0000 2017
44514,44513,@AmazonHelp Like how y’all play me like that my dog has skin issues shampoo for her ain’t cheap 😭,Like how y’all play me like that my dog has skin issues shampoo for her ain’t cheap 😭,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 16:18:46 +0000 2017
47953,47953,@115850 Why is the Indian Amazon Echo skill set limited? Ewelink is not showing up in the skill set!,Why is the Indian Amazon Echo skill set limited? Ewelink is not showing up in the skill set!,single_match,device_digital_content,device_digital_content,stage1_rule,High-confidence single rule match,Wed Nov 01 16:19:02 +0000 2017
44499,44499,"Hey @AmazonHelp 
Ich war an dem gesamten Tag nicht zuhause und habe in meinem Briefkasten auch keine Benachrichtigungskarte... https://t.co/GYS9FcakT6",Hey Ich war an dem gesamten Tag nicht zuhause und habe in meinem Briefkasten auch keine Benachrichtigungskarte...,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 16:19:36 +0000 2017
11594,11593,@AmazonHelp Done that. Was told I would definitely have it by 9pm yesterday &amp; it's still not been delivered!!!!,Done that. Was told I would definitely have it by 9pm yesterday &amp; it's still not been delivered!!!!,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 16:22:23 +0000 2017
45558,45558,So I still don't have my @115830 order I was supposed to get on Monday. No explanation as to why. Probably been stolen!,So I still don't have my order I was supposed to get on Monday. No explanation as to why. Probably been stolen!,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 16:24:26 +0000 2017
45555,45555,"@AmazonHelp Bonjour! Je voudrais passer une commande sur Amazon UK, 2 articles sont des précommandes pour 2 dates différentes... 1/2","Bonjour! Je voudrais passer une commande sur Amazon UK, 2 articles sont des précommandes pour 2 dates différentes... 1/2",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 16:24:54 +0000 2017
45535,45535,@AmazonHelp my order is missing two pieces of the value pack. I don't want to return what I received but can I get those pieces?,my order is missing two pieces of the value pack. I don't want to return what I received but can I get those pieces?,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 16:26:28 +0000 2017
44523,44522,"@AmazonHelp OK, let me wait till tomorrow, hope that problem will be solved by then, anyway request u to keep the communication channel open, 1/2","OK, let me wait till tomorrow, hope that problem will be solved by then, anyway request u to keep the communication channel open, 1/2",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 16:29:28 +0000 2017
45539,45539,@AmazonHelp just wanted to confirm that call of duty will ship tomorrow if I chose 2 day shipping like it said to do. Currently says friday,just wanted to confirm that call of duty will ship tomorrow if I chose 2 day shipping like it said to do. Currently says friday,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 16:30:27 +0000 2017
30544,30517,@AmazonHelp Sorry sir. I am not going to fill any details for something that has been brought upon by your system. I didn't ask for the rescheduling.,Sorry sir. I am not going to fill any details for something that has been brought upon by your system. I didn't ask for the rescheduling.,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 16:30:46 +0000 2017
45535,45533,@AmazonHelp Thanks! I need to use the item tomorrow so I can't really return the rest of it. Is there any way to get a partial refund?,Thanks! I need to use the item tomorrow so I can't really return the rest of it. Is there any way to get a partial refund?,single_match,refund_return,refund_return,stage1_rule,High-confidence single rule match,Wed Nov 01 16:32:46 +0000 2017
46557,46557,@115850 @AmazonHelp @115821 help I have done the payment but in my order section it showing this 🤔 https://t.co/ikDDKZgrI0,help I have done the payment but in my order section it showing this 🤔,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 16:33:16 +0000 2017
44499,44501,"@AmazonHelp Ich auch.
Ich mag diese Bonbons verdammt gerne und ich habe keine mehr! :&lt;",Ich auch. Ich mag diese Bonbons verdammt gerne und ich habe keine mehr! :&lt;,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 16:36:04 +0000 2017
46486,46486,She’s here! Thanks @115850 hope it’s as good as I hear! #Alexa https://t.co/vvR1ENwFni,She’s here! Thanks hope it’s as good as I hear! #Alexa,single_match,device_digital_content,device_digital_content,stage1_rule,High-confidence single rule match,Wed Nov 01 16:37:22 +0000 2017
45526,45526,"@115830 Hi, my 'next day' delivery has so far taken a week. Any chance you can speed it up a bit? #NotImpressed","Hi, my 'next day' delivery has so far taken a week. Any chance you can speed it up a bit? #NotImpressed",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 16:40:54 +0000 2017
46484,46484,@115830 Have you stopped putting 'safe places' on parcels? Are drivers ignoring them? Orders keep going to neighbours&amp;it's driving me mad.,Have you stopped putting 'safe places' on parcels? Are drivers ignoring them? Orders keep going to neighbours&amp;it's driving me mad.,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 16:42:29 +0000 2017
47942,47942,@119356 For my return amazon has issued refund amount on 29th oct 2017 but this is still not credited into my bank account.,For my return amazon has issued refund amount on 29th oct 2017 but this is still not credited into my bank account.,single_match,refund_return,refund_return,stage1_rule,High-confidence single rule match,Wed Nov 01 16:45:14 +0000 2017
46492,46492,@AmazonHelp For my return amazon has issued refund amount on 29th oct 2017 but this is still not credited into my bank account,For my return amazon has issued refund amount on 29th oct 2017 but this is still not credited into my bank account,single_match,refund_return,refund_return,stage1_rule,High-confidence single rule match,Wed Nov 01 16:48:05 +0000 2017
46484,46480,@AmazonHelp I have used the form at least 3 times &amp;not had any response (hence use of Twitter). Order not showing as delivered yet so can't log issue.,I have used the form at least 3 times &amp;not had any response (hence use of Twitter). Order not showing as delivered yet so can't log issue.,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 16:49:20 +0000 2017
47889,47889,order id #403-5637109-7077146 has been cancelled or is on time pls help. @AmazonHelp @115850,order id #403-5637109-7077146 has been cancelled or is on time pls help.,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 16:49:33 +0000 2017
46519,46519,@115830 where is my parcel that should have been delivered yesterday?,where is my parcel that should have been delivered yesterday?,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 16:49:34 +0000 2017
46508,46508,@115830 been waiting for my 3 packages to come all day and the app just said that they all have been delivered and I have not got any.,been waiting for my 3 packages to come all day and the app just said that they all have been delivered and I have not got any.,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 16:50:01 +0000 2017
40377,40383,"@AmazonHelp Yes, I tried to relog in, and it says my account is locked and they sent an email to help unlock it, but I got no email.","Yes, I tried to relog in, and it says my account is locked and they sent an email to help unlock it, but I got no email.",single_match,account_access,account_access,stage1_rule,High-confidence single rule match,Wed Nov 01 16:51:28 +0000 2017
46511,46511,@AmazonHelp order #202-2318203-8613961 why was this order returned? I just want my items not a refund!!!!!!,order #202-2318203-8613961 why was this order returned? I just want my items not a refund!!!!!!,single_match,refund_return,refund_return,stage1_rule,High-confidence single rule match,Wed Nov 01 16:52:28 +0000 2017
43301,43294,@AmazonHelp No one besides me has access to my account,No one besides me has access to my account,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 16:52:58 +0000 2017
46526,46524,@AmazonHelp Fiancé. Told by customer service to wait 24 hours. My fiancé has no presents to open when he gets home from work,Fiancé. Told by customer service to wait 24 hours. My fiancé has no presents to open when he gets home from work,single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 16:54:44 +0000 2017
47868,47868,@115830 Recent Prime order not received. @126705 says delivered. How to obtain proof of posting needed to claim from @126705? Thx.,Recent Prime order not received. says delivered. How to obtain proof of posting needed to claim from ? Thx.,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 16:58:21 +0000 2017
47927,47927,"Furious with @AmazonHelp &amp; @115817. Why does the customer have to pay for their lack of communication?
#WhereIsMyPackage? 😡😡😡😡😡",Furious with &amp; . Why does the customer have to pay for their lack of communication? #WhereIsMyPackage? 😡😡😡😡😡,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 16:59:06 +0000 2017
44523,44525,@AmazonHelp Thanks a LOT,Thanks a LOT,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 16:59:43 +0000 2017
47905,47905,"blocked from @115821.ca account, given wrong no. call ""account specialist"" customer-service person waste of life form!!!!","blocked from .ca account, given wrong no. call ""account specialist"" customer-service person waste of life form!!!!",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 17:00:46 +0000 2017
46526,46528,"@AmazonHelp Yes I have, did those before contacting customer services","Yes I have, did those before contacting customer services",single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 17:03:35 +0000 2017
46519,46518,"@AmazonHelp Out for delivery 
GB
Carrier: Amazon Shipping, Tracking #: H60076836814","Out for delivery GB Carrier: Amazon Shipping, Tracking #: H60076836814",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 17:04:06 +0000 2017
16424,16422,@AmazonHelp Intelcom Express. I couldn't contact them last night since I got home after their operating hours. Sent them an email this morning,Intelcom Express. I couldn't contact them last night since I got home after their operating hours. Sent them an email this morning,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 17:04:49 +0000 2017
47859,47857,@AmazonHelp Vendido y enviado por Amazon.,Vendido y enviado por Amazon.,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 17:05:25 +0000 2017
47868,47866,"@AmazonHelp Yes, of course. Now need to claim from @126705 but need proof of posting from seller, which is impossible to obtain.","Yes, of course. Now need to claim from but need proof of posting from seller, which is impossible to obtain.",single_match,seller_marketplace,seller_marketplace,stage1_rule,High-confidence single rule match,Wed Nov 01 17:07:28 +0000 2017
47871,47871,Any account specialist @115821.ca willing to help??? #callingforhelp #amazoncanada #9yroldgift #davidsmithfromamazon???,Any account specialist .ca willing to help??? #callingforhelp #amazoncanada #9yroldgift #davidsmithfromamazon???,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 17:07:37 +0000 2017
49163,49163,@117795 Just got a great text about an order and delivery but I didn’t order- what do I do?,Just got a great text about an order and delivery but I didn’t order- what do I do?,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 17:07:42 +0000 2017
47847,47847,@117086 a data estimada de entrega para os meus livros era até dia 30/10 e não chegaram até hoje.,a data estimada de entrega para os meus livros era até dia 30/10 e não chegaram até hoje.,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 17:08:52 +0000 2017
49147,49146,"@115850 @AmazonHelp @AmazonHelp Got my product 5 days when ordered by Amazon prime, where you promise 1-2 days delivery. Bad experience, false promises.","Got my product 5 days when ordered by Amazon prime, where you promise 1-2 days delivery. Bad experience, false promises.",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 17:09:14 +0000 2017
47905,47904,"@AmazonHelp customer support ( u have recorfings) said nothing they can do , was given wrong no to call too! lol","customer support ( u have recorfings) said nothing they can do , was given wrong no to call too! lol",single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 17:11:19 +0000 2017
47919,47916,"@AmazonHelp i will look,where do i go to see if it's being sent USPS or UPS/FEDEX? I have Prime so it's delivered to my door!","i will look,where do i go to see if it's being sent USPS or UPS/FEDEX? I have Prime so it's delivered to my door!",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 17:12:24 +0000 2017
47874,47873,@AmazonHelp All it shows is the company I ordered from...I'm assuming third party. When I checked their profile on return policy. It says they follow,All it shows is the company I ordered from...I'm assuming third party. When I checked their profile on return policy. It says they follow,single_match,seller_marketplace,seller_marketplace,stage1_rule,High-confidence single rule match,Wed Nov 01 17:14:01 +0000 2017
49901,49901,"@115821 #Amazon shipping #fraud not limited 2 #prime, paid for 1-day shipping on Mon, package scheduled to arrive next Mon. UPS says on time","#Amazon shipping #fraud not limited 2 #prime, paid for 1-day shipping on Mon, package scheduled to arrive next Mon. UPS says on time",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 17:15:34 +0000 2017
49123,49123,@115821 @Amazonhelp Active unauth user on my account.  Support not responsive.  Company at risk.  No access.  Please HELP! SOS!!!,Active unauth user on my account. Support not responsive. Company at risk. No access. Please HELP! SOS!!!,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 17:16:13 +0000 2017
49127,49126,"@AmazonHelp 2/2 carrier who delivered my previous item which i never received, to a random address. Will be disappointed if this happens again tomorrow","2/2 carrier who delivered my previous item which i never received, to a random address. Will be disappointed if this happens again tomorrow",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 17:17:05 +0000 2017
47905,47907,"@AmazonHelp thanks for trying at least u were more helpful, thanks 😩","thanks for trying at least u were more helpful, thanks 😩",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 17:18:26 +0000 2017
49144,49144,Can you help me? My account unlock because my billing address. I sented every day my bank statement but noone answer and fix it! @AmazonHelp,Can you help me? My account unlock because my billing address. I sented every day my bank statement but noone answer and fix it!,single_match,payment_billing,payment_billing,stage1_rule,High-confidence single rule match,Wed Nov 01 17:19:35 +0000 2017
51609,51609,All now I still don't get our Amazon Prime cat in the hat order that was supposed to be delivered on Monday,All now I still don't get our Amazon Prime cat in the hat order that was supposed to be delivered on Monday,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 17:20:12 +0000 2017
49134,49134,@AmazonHelp how can u sell something higher than MRP?? https://t.co/9LblRhGcWp,how can u sell something higher than MRP??,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 17:20:26 +0000 2017
49129,49129,"So frustrating @115830 I wanted to pick up my parcel tonight, it’s been returned? “Pickup window ended tomorrow” ! https://t.co/0HsiDIPHnf","So frustrating I wanted to pick up my parcel tonight, it’s been returned? “Pickup window ended tomorrow” !",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 17:21:34 +0000 2017
49999,49999,"@115830 Been waiting for a PRIME parcel for a couple of days now and when i go to track it, says been a delivery attempt, no proof of that","Been waiting for a PRIME parcel for a couple of days now and when i go to track it, says been a delivery attempt, no proof of that",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 17:23:00 +0000 2017
47927,47926,"@AmazonHelp exp 10.27 arrived in PR 10.25 returned 10.28
no new tracking info by @115817 even after inquiring to @AmazonHelp about it within the time frame",exp 10.27 arrived in PR 10.25 returned 10.28 no new tracking info by even after inquiring to about it within the time frame,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 17:23:10 +0000 2017
49895,49895,Address verification?Anyone fix it! My billing address is correct and I sended already my bank statemend but nothing happens @115821,Address verification?Anyone fix it! My billing address is correct and I sended already my bank statemend but nothing happens,single_match,payment_billing,payment_billing,stage1_rule,High-confidence single rule match,Wed Nov 01 17:23:48 +0000 2017
49118,49118,"Was nützt Amazon Prime Versand, wenn der DHL Fahrer ohne zu klingeln direkt ein Kärtchen einwirft? @AmazonHelp","Was nützt Amazon Prime Versand, wenn der DHL Fahrer ohne zu klingeln direkt ein Kärtchen einwirft?",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 17:25:52 +0000 2017
49134,49133,@AmazonHelp the sellers are ur responsibility as they are using ur pltfrm,the sellers are ur responsibility as they are using ur pltfrm,single_match,seller_marketplace,seller_marketplace,stage1_rule,High-confidence single rule match,Wed Nov 01 17:26:53 +0000 2017
49922,49928,"@115850 I mean, almost everybody else is recieving free bookmarks. But not me. Even though I always buy from verified sellers.
Why? 😢","I mean, almost everybody else is recieving free bookmarks. But not me. Even though I always buy from verified sellers. Why? 😢",single_match,seller_marketplace,seller_marketplace,stage1_rule,High-confidence single rule match,Wed Nov 01 17:27:50 +0000 2017
44530,44529,@AmazonHelp It’s not downloading any of the books I have and it won’t delete the ones I’ve returned,It’s not downloading any of the books I have and it won’t delete the ones I’ve returned,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 17:30:51 +0000 2017
49939,49935,@115830 Please tell me how finding my delivery outside my front door reconciles with 'handed to resident' https://t.co/02Sxs3Bas4,Please tell me how finding my delivery outside my front door reconciles with 'handed to resident',single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 17:33:34 +0000 2017
49895,49893,@AmazonHelp That is the problem! I cant access on my account because still on hold! I dont know why! Have a chat for customer service?,That is the problem! I cant access on my account because still on hold! I dont know why! Have a chat for customer service?,single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Wed Nov 01 17:34:51 +0000 2017
49901,49898,@AmazonHelp it has shipped already VIA UPS GROUND not via 1 day shipping #Fraud,it has shipped already VIA UPS GROUND not via 1 day shipping #Fraud,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 17:35:10 +0000 2017
49932,49930,@AmazonHelp Desde el 11-9. He cumplido TODO lo que me pedísteis. El hartazgo es total. Mirad mi historial desde ese día.,Desde el 11-9. He cumplido TODO lo que me pedísteis. El hartazgo es total. Mirad mi historial desde ese día.,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 17:35:33 +0000 2017
47893,47895,@AmazonHelp what happens if i buy this? https://t.co/N8ehDN3mkh,what happens if i buy this?,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 17:36:27 +0000 2017
49917,49917,"@121284 I got my dot today, but prime member is not active. How do I activate it.
Can't play songs from Saavn on dot.","I got my dot today, but prime member is not active. How do I activate it. Can't play songs from Saavn on dot.",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 17:37:29 +0000 2017
49939,49934,@AmazonHelp How do I know? I've been out since 7am so no idea how long it's been sat in full view of the street.,How do I know? I've been out since 7am so no idea how long it's been sat in full view of the street.,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 17:37:41 +0000 2017
50790,50790,@121284 just got the echo dot. Setup isn't happening... Frustrating!,just got the echo dot. Setup isn't happening... Frustrating!,single_match,device_digital_content,device_digital_content,stage1_rule,High-confidence single rule match,Wed Nov 01 17:38:45 +0000 2017
51599,51599,"@115850 I am facing a price bug. Not expected. What kind of scam is this.
https://t.co/b7CRKc2Hzt",I am facing a price bug. Not expected. What kind of scam is this.,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 17:39:22 +0000 2017
49922,49921,"@AmazonHelp Over 50 orders. More than a hundred books. Not a single free bookmark. I'm heartbroken, Amazon! :(","Over 50 orders. More than a hundred books. Not a single free bookmark. I'm heartbroken, Amazon! :(",single_match,item_quality_issue,item_quality_issue,stage1_rule,High-confidence single rule match,Wed Nov 01 17:39:50 +0000 2017
49901,49897,@AmazonHelp no UPS says it's On Time b/c you shipped it VIA UPS GROUND not UPS overnight!!!,no UPS says it's On Time b/c you shipped it VIA UPS GROUND not UPS overnight!!!,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 17:42:09 +0000 2017
51578,51578,"Email: ""your Amazon order is out for delivery ...

Another email: ... it may also be in someone's hedge by the time you read this"" https://t.co/wVBPZpXeMC","Email: ""your Amazon order is out for delivery ... Another email: ... it may also be in someone's hedge by the time you read this""",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 17:45:33 +0000 2017
51587,51587,This is the 2nd time I've ordered THIS ORDER And got something completely different I'm sick of paying for what I'm not getting . @115821 https://t.co/87htjOHKf2,This is the 2nd time I've ordered THIS ORDER And got something completely different I'm sick of paying for what I'm not getting .,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 17:46:42 +0000 2017
34537,34531,@AmazonHelp Dejo pantallazo https://t.co/hznJpkQVbg,Dejo pantallazo,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 17:46:47 +0000 2017
50777,50777,"@AmazonHelp Hi, do you know if there are phishing emails doing the rounds regarding ""amazon prime gold"" membership?","Hi, do you know if there are phishing emails doing the rounds regarding ""amazon prime gold"" membership?",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 17:48:32 +0000 2017
47874,47878,@AmazonHelp Just that they will either refund me 50% of what I paid for the coat or they send me another. When I asked if I'd be paying for another,Just that they will either refund me 50% of what I paid for the coat or they send me another. When I asked if I'd be paying for another,single_match,refund_return,refund_return,stage1_rule,High-confidence single rule match,Wed Nov 01 17:51:39 +0000 2017
50763,50763,Why hasn’t my Amazon order been dispatched yet 😩📦 @AmazonHelp,Why hasn’t my Amazon order been dispatched yet 😩📦,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 17:52:14 +0000 2017
50752,50752,Seriously thinking of dropping @115821 since I've had so many issues! Order is supposed to be delivered tomorrow but still hasn't shipped.,Seriously thinking of dropping since I've had so many issues! Order is supposed to be delivered tomorrow but still hasn't shipped.,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 17:53:43 +0000 2017
51603,51603,Just tried to order from @115821 for the first time since my account was unlocked annnnnnnnnnnd it's now locked again and my order has been cancelled. FFS,Just tried to order from for the first time since my account was unlocked annnnnnnnnnnd it's now locked again and my order has been cancelled. FFS,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 17:56:31 +0000 2017
51584,51584,@119625 any new movie coming ??,any new movie coming ??,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Wed Nov 01 17:56:38 +0000 2017
51593,51593,"Ordered a book from @115821 over a week ago. Hasn't even shipped yet, but it's supposedly arriving in a couple of hours. 🤔","Ordered a book from over a week ago. Hasn't even shipped yet, but it's supposedly arriving in a couple of hours. 🤔",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Wed Nov 01 17:58:28 +0000 2017
