conversation_id,customer_tweet_id,customer_message,customer_message_clean,brand_reply_id,brand_reply,created_at,customer_id,brand,n_brand_replies_to_message,is_duplicate_text,proposed_intent,matched_rules,match_count,match_category,training_label,matched_rules_str
47893,47895,@AmazonHelp what happens if i buy this? https://t.co/N8ehDN3mkh,what happens if i buy this?,47896,@126710 This would be sent to Your Games and Software Library once the order completes. ^ME,Wed Nov 01 17:36:27 +0000 2017,126710,AmazonHelp,1,False,other,[],0,zero_match,other,
49917,49917,"@121284 I got my dot today, but prime member is not active. How do I activate it.
Can't play songs from Saavn on dot.","I got my dot today, but prime member is not active. How do I activate it. Can't play songs from Saavn on dot.",49916,@127180 Sorry for the trouble with membership. We'd like to take a closer look. Please connect with us here: https://t.co/TdDksLo6Mf. ^HD,Wed Nov 01 17:37:29 +0000 2017,127180,AmazonHelp,1,False,other,[],0,zero_match,other,
49939,49934,@AmazonHelp How do I know? I've been out since 7am so no idea how long it's been sat in full view of the street.,How do I know? I've been out since 7am so no idea how long it's been sat in full view of the street.,49936,@127184 That information can be found on your order page. You can access that via this link:  https://t.co/aaDyEz1VgE ^MW,Wed Nov 01 17:37:41 +0000 2017,127184,AmazonHelp,1,False,other,[],0,zero_match,other,
50790,50790,@121284 just got the echo dot. Setup isn't happening... Frustrating!,just got the echo dot. Setup isn't happening... Frustrating!,50788,"@127397 I'm sorry about that, Avinash. Kindly connect with our support team here: https://t.co/vlvfJr4nN9 and we'll be glad to help you.^GD",Wed Nov 01 17:38:45 +0000 2017,127397,AmazonHelp,1,False,device_digital_content,['device_digital_content'],1,single_match,device_digital_content,device_digital_content
51599,51599,"@115850 I am facing a price bug. Not expected. What kind of scam is this.
https://t.co/b7CRKc2Hzt",I am facing a price bug. Not expected. What kind of scam is this.,51597,@127581 We're unable to access the link you've provided. Kindly help us with a correct link. ^SU,Wed Nov 01 17:39:22 +0000 2017,127581,AmazonHelp,1,False,other,[],0,zero_match,other,
49922,49921,"@AmazonHelp Over 50 orders. More than a hundred books. Not a single free bookmark. I'm heartbroken, Amazon! :(","Over 50 orders. More than a hundred books. Not a single free bookmark. I'm heartbroken, Amazon! :(",49923,"@127182 I get your disappointment, Jenny. As mentioned earlier, I will forward your feedback to our team internally for a review. ^NK",Wed Nov 01 17:39:50 +0000 2017,127182,AmazonHelp,1,False,item_quality_issue,['item_quality_issue'],1,single_match,item_quality_issue,item_quality_issue
49901,49897,@AmazonHelp no UPS says it's On Time b/c you shipped it VIA UPS GROUND not UPS overnight!!!,no UPS says it's On Time b/c you shipped it VIA UPS GROUND not UPS overnight!!!,49899,@127175 Oh my! We don't have acct access via Twitter. Pls reach us via phone so we can take a look together: https://t.co/hApLpMlfHN ^KN,Wed Nov 01 17:42:09 +0000 2017,127175,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
51578,51578,"Email: ""your Amazon order is out for delivery ...

Another email: ... it may also be in someone's hedge by the time you read this"" https://t.co/wVBPZpXeMC","Email: ""your Amazon order is out for delivery ... Another email: ... it may also be in someone's hedge by the time you read this""",51577,@127575 I'm sorry your order was delivered like this! Please reach out to us by phone or chat here: https://t.co/qy3J24VGxb ^AC,Wed Nov 01 17:45:33 +0000 2017,127575,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
51587,51587,This is the 2nd time I've ordered THIS ORDER And got something completely different I'm sick of paying for what I'm not getting . @115821 https://t.co/87htjOHKf2,This is the 2nd time I've ordered THIS ORDER And got something completely different I'm sick of paying for what I'm not getting .,51586,@127578 I'm sorry you received the wrong item! Have you reached out to the seller for more insight: https://t.co/PyACxvGxrO? ^ME,Wed Nov 01 17:46:42 +0000 2017,127578,AmazonHelp,1,False,other,[],0,zero_match,other,
34537,34531,@AmazonHelp Dejo pantallazo https://t.co/hznJpkQVbg,Dejo pantallazo,34534,"@123484 Entiendo, por favor reportalo con nuestro Servicio al Cliente por medio de este enlace: https://t.co/OjvUxwnzPe . ^MB",Wed Nov 01 17:46:47 +0000 2017,123484,AmazonHelp,1,False,other,[],0,zero_match,other,
50777,50777,"@AmazonHelp Hi, do you know if there are phishing emails doing the rounds regarding ""amazon prime gold"" membership?","Hi, do you know if there are phishing emails doing the rounds regarding ""amazon prime gold"" membership?",50776,"@127392 Thanks for asking, Penny. Here's a link to our help page that helps identify phishing attempts. https://t.co/vK8B77gYGp ^EM",Wed Nov 01 17:48:32 +0000 2017,127392,AmazonHelp,1,False,other,[],0,zero_match,other,
47874,47878,@AmazonHelp Just that they will either refund me 50% of what I paid for the coat or they send me another. When I asked if I'd be paying for another,Just that they will either refund me 50% of what I paid for the coat or they send me another. When I asked if I'd be paying for another,47879,@126707 We'd like to help you get this sorted out! Please get in touch with us by phone or chat: https://t.co/hApLpMlfHN ^KJ,Wed Nov 01 17:51:39 +0000 2017,126707,AmazonHelp,1,False,refund_return,['refund_return'],1,single_match,refund_return,refund_return
50763,50763,Why hasn’t my Amazon order been dispatched yet 😩📦 @AmazonHelp,Why hasn’t my Amazon order been dispatched yet 😩📦,50761,@127388 Sorry for the delay! We aim to deliver by the date given in your order confirmation e-mail. Have we missed that date? ^TK,Wed Nov 01 17:52:14 +0000 2017,127388,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
50752,50752,Seriously thinking of dropping @115821 since I've had so many issues! Order is supposed to be delivered tomorrow but still hasn't shipped.,Seriously thinking of dropping since I've had so many issues! Order is supposed to be delivered tomorrow but still hasn't shipped.,50751,"@127385 Items can ship the day of delivery and still get there on time. We want to help any way we can, so keep us posted! ^KN",Wed Nov 01 17:53:43 +0000 2017,127385,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
51603,51603,Just tried to order from @115821 for the first time since my account was unlocked annnnnnnnnnnd it's now locked again and my order has been cancelled. FFS,Just tried to order from for the first time since my account was unlocked annnnnnnnnnnd it's now locked again and my order has been cancelled. FFS,51601,@127582 I'm sorry to hear this! Have you received an email from our Account Specialists? Be sure to check your junk/spam folder! ^ME,Wed Nov 01 17:56:31 +0000 2017,127582,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
51584,51584,@119625 any new movie coming ??,any new movie coming ??,51582,@127577 We do not have any announcements yet. Keep checking our website as we continue to add new content to our library. ^GD,Wed Nov 01 17:56:38 +0000 2017,127577,AmazonHelp,1,False,other,[],0,zero_match,other,
51593,51593,"Ordered a book from @115821 over a week ago. Hasn't even shipped yet, but it's supposedly arriving in a couple of hours. 🤔","Ordered a book from over a week ago. Hasn't even shipped yet, but it's supposedly arriving in a couple of hours. 🤔",51591,"@127580 Oh no, Dylan! Have we sent you any e-mails showing there may be a possible delay? Check your spam/junk folders as well. ^SK",Wed Nov 01 17:58:28 +0000 2017,127580,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
52249,52249,"@115850 ordred headphns 28Oct, markd as dlvrd bt nvr recivd d prdct, called Mon wait 24hr,Tue wait 24hr,Wed wait 24hr,poor service no info","ordred headphns 28Oct, markd as dlvrd bt nvr recivd d prdct, called Mon wait 24hr,Tue wait 24hr,Wed wait 24hr,poor service no info",52248,@127749 Apologies for this experience. Please fill this form: https://t.co/GIJyeYqKE0 and we'll contact you shortly. ^MP,Wed Nov 01 17:59:56 +0000 2017,127749,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
50763,50762,@AmazonHelp No not yet it’s just usually dispatched very quickly and I’m hoping you haven’t run out of stock as I need them by Saturday 🤞🏽,No not yet it’s just usually dispatched very quickly and I’m hoping you haven’t run out of stock as I need them by Saturday 🤞🏽,50764,@127388 Definitely keep us posted! We want to be sure you receive it. ^MT,Wed Nov 01 18:00:20 +0000 2017,127388,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
54377,54377,@115850 I am disappointed with @128308 and their no response to my problem with  @128308 Remote that has stopped working,I am disappointed with and their no response to my problem with Remote that has stopped working,54376,"@128307 I'm sorry for the inconvenience, Harshad. Please reply to the same email for further assistance and we'll look into this. ^MK",Wed Nov 01 18:00:52 +0000 2017,128307,AmazonHelp,1,False,service_complaint,['service_complaint'],1,single_match,service_complaint,service_complaint
51609,51608,@AmazonHelp I'm not sure where it is. I'm still waiting for it so i can return it because I don't need it anymore,I'm not sure where it is. I'm still waiting for it so i can return it because I don't need it anymore,51610,@127583 What does the tracking info state? You can find that here: https://t.co/Y5jpI9gRhE ^TR,Wed Nov 01 18:01:50 +0000 2017,127583,AmazonHelp,1,False,refund_return,['refund_return'],1,single_match,refund_return,refund_return
51581,51580,@115821 What’s the point of prime if I get 10+ day shipping?,What’s the point of prime if I get 10+ day shipping?,51579,@127576 I'm so sorry for the delay! Please reach out to us here: https://t.co/hApLpMlfHN and we can help with this. ^TK,Wed Nov 01 18:02:41 +0000 2017,127576,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
49939,49937,@AmazonHelp Does this help? https://t.co/maMZLnsdfv,Does this help?,49938,@127184 Thanks! We'd like to look into this with you in real time. Please contact us via phone/chat here: https://t.co/JzP7hlA23B ^AJ,Wed Nov 01 18:02:45 +0000 2017,127184,AmazonHelp,1,False,other,[],0,zero_match,other,
52251,52251,@AmazonHelp Having some issues with your jobs portal using social login with LinkedIn.,Having some issues with your jobs portal using social login with LinkedIn.,52250,@127750 Thanks for reaching out! You can report technical issues by clicking Give Us Feedback at the bottom of the site page. ^TK,Wed Nov 01 18:08:47 +0000 2017,127750,AmazonHelp,1,False,account_access,['account_access'],1,single_match,account_access,account_access
52943,52934,"@AmazonHelp I didn't return it (never received it) and I dont want a refund, I want the book. :)","I didn't return it (never received it) and I dont want a refund, I want the book. :)",52932,"@127923 I'm sorry for the trouble, Daniela! Have you been able to view available resolution options here?: https://t.co/aaDyEz1VgE ^SD",Wed Nov 01 18:10:27 +0000 2017,127923,AmazonHelp,1,False,refund_return,['refund_return'],1,single_match,refund_return,refund_return
52240,52240,"@117086 e meu kindle?? Envie logo, criatura, cure meu desassossego","e meu kindle?? Envie logo, criatura, cure meu desassossego",52239,"@127746 Olá Julhana, qual é a data estimada de entrega do seu Kindle? ❤ ^DA",Wed Nov 01 18:11:09 +0000 2017,127746,AmazonHelp,1,False,device_digital_content,['device_digital_content'],1,single_match,device_digital_content,device_digital_content
52246,52246,"@127748 @115850  @AmazonHelp @115821 @121899  Never purchase TCL led . Worst services after sales.
Amazon didn't help me even.",Never purchase TCL led . Worst services after sales. Amazon didn't help me even.,52245,"@121898 As informed earlier, request you to please get back to us with a service denial letter and we'll definitely look into this. ^MK",Wed Nov 01 18:12:42 +0000 2017,121898,AmazonHelp,1,True,service_complaint,['service_complaint'],1,single_match,service_complaint,service_complaint
52222,52219,"@AmazonHelp -""A complaint has been made"" which is great except it does nothing to actually rectify the issue. They have my number but never call","-""A complaint has been made"" which is great except it does nothing to actually rectify the issue. They have my number but never call",52218,@127742 We'd like to investigate this with you! When you've a moment pls offer as much info as possible: https://t.co/hpDJA0mJXu ^TG,Wed Nov 01 18:13:12 +0000 2017,127742,AmazonHelp,1,False,service_complaint,['service_complaint'],1,single_match,service_complaint,service_complaint
52243,52243,@AmazonHelp I have my account blocked. I have already sent the fax you have requested (twise) but still got no aswer. What should I do?,I have my account blocked. I have already sent the fax you have requested (twise) but still got no aswer. What should I do?,52241,@127747 I'm sorry for the trouble with your account. When did you fax this information? Have you received any e-mail updates recently? ^RA,Wed Nov 01 18:14:04 +0000 2017,127747,AmazonHelp,1,False,account_access,['account_access'],1,single_match,account_access,account_access
51603,51602,"@AmazonHelp Going to have to call support as it wont let me change my password, same thing happened less than two weeks ago.","Going to have to call support as it wont let me change my password, same thing happened less than two weeks ago.",51604,"@127582 Oh no! I'm sorry about this inconvenience, Alex! You can reach out to us here: https://t.co/zYVX1Qi29G ^HM",Wed Nov 01 18:19:10 +0000 2017,127582,AmazonHelp,1,False,account_access,['account_access'],1,single_match,account_access,account_access
15288,15292,"@118919 @119356 Delivery date 1Nov hai Aur Abhi tak Delivery nahi kiya hai ||Gati courier|| Godda, jharkhand my amazon id __email__","Delivery date 1Nov hai Aur Abhi tak Delivery nahi kiya hai ||Gati courier|| Godda, jharkhand my amazon id __email__",52206,"@119355 Please don't provide your order details, we consider it personal info. Our Twitter page is visible to public. ^NR 2/2",Wed Nov 01 18:19:36 +0000 2017,119355,AmazonHelp,2,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
52929,52929,"Vino un repartidor de @116875 y, ¿qué creen que hizo? Me pidió dinero a cambio de entregarme el paquete.","Vino un repartidor de y, ¿qué creen que hizo? Me pidió dinero a cambio de entregarme el paquete.",52928,"@127922 Atención al Cliente, por favor, ingresa a: https://t.co/beR78zMMYB (2/2) ^HC",Wed Nov 01 18:20:44 +0000 2017,127922,AmazonHelp,2,False,other,[],0,zero_match,other,
52211,52210,"@115830 The porch was open &amp; the parcel could have been left in there, but you just couldn’t be bothered to drive out to the countryside could you?","The porch was open &amp; the parcel could have been left in there, but you just couldn’t be bothered to drive out to the countryside could you?",52209,@127740 I'm sorry your parcel wasn't delivered. Please contact us so we get this fixed for you:  https://t.co/JzP7hlA23B ^EM,Wed Nov 01 18:22:41 +0000 2017,127740,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
52198,52198,"@AmazonHelp hello when my brother is trying to order from you ,when typing in his adress its coming up with next doors adress which is wrong","hello when my brother is trying to order from you ,when typing in his adress its coming up with next doors adress which is wrong",52196,@127738 That is strange! Your brother should be able to save his address without using the neighbor's: https://t.co/dODjwBCyVV ^FD,Wed Nov 01 18:23:38 +0000 2017,127738,AmazonHelp,1,False,other,[],0,zero_match,other,
51599,51598,@AmazonHelp I checked again. I have uploaded the video to youtube. Its playing here. Is their any location restriction.,I checked again. I have uploaded the video to youtube. Its playing here. Is their any location restriction.,51600,@127581 Thanks for flagging this. We'll have this reviewed internally. ^SQ,Wed Nov 01 18:23:55 +0000 2017,127581,AmazonHelp,1,False,other,[],0,zero_match,other,
52211,52212,@115830 Substandard customer service for rural areas again. What exactly did I pay extra for? Very disappointed child here - thanks.,Substandard customer service for rural areas again. What exactly did I pay extra for? Very disappointed child here - thanks.,52905,"@127740 When you spoke with us, what information or insight was provided? ^KP",Wed Nov 01 18:24:17 +0000 2017,127740,AmazonHelp,1,False,service_complaint,['service_complaint'],1,single_match,service_complaint,service_complaint
52946,52946,"@115821 please update your app, these dialogs are OLD. https://t.co/PSM3eXuVIf","please update your app, these dialogs are OLD.",52944,@127924 Hi! What would you like to edit? ^GD,Wed Nov 01 18:25:26 +0000 2017,127924,AmazonHelp,1,False,other,[],0,zero_match,other,
52909,52909,"@AmazonHelp that awkward moment you’ve recently moved 🏠 and you get your delivery sent to the wrong address (correct street, wrong number)","that awkward moment you’ve recently moved 🏠 and you get your delivery sent to the wrong address (correct street, wrong number)",52908,@127913 If the address is outdated the parcel will usually be returned to us by the carrier. See more here https://t.co/5y0YxfgfSX ^TG,Wed Nov 01 18:28:04 +0000 2017,127913,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
52915,52915,"@AmazonHelp once again @916 @127917 can't deliver.  No reason just ""could not attempt delivery"".  Stayed home 4 the delivery","once again can't deliver. No reason just ""could not attempt delivery"". Stayed home 4 the delivery",52914,"@127916 I'm sorry for the frustration! When you have a moment, please reach out to us by phone or chat here: https://t.co/dNXwBZPiM6 ^AC",Wed Nov 01 18:31:21 +0000 2017,127916,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
47874,47880,@AmazonHelp Tried that. Just asks me to contact seller first. That's why I came to twitter. But different people keep responding so I'm getting nowhere.,Tried that. Just asks me to contact seller first. That's why I came to twitter. But different people keep responding so I'm getting nowhere.,47882,@126707 When you go to contact us via  link provided by ^KJ check the check box to the left of the item to get more contact options. ^AJ,Wed Nov 01 18:31:53 +0000 2017,126707,AmazonHelp,1,False,seller_marketplace,['seller_marketplace'],1,single_match,seller_marketplace,seller_marketplace
52926,52926,AMZL US - @115821 shipping carrier is awful - Multiple items weren't delivered. 5+ yrs Prime Mmbr. Take us back 2 @115817. #AMZLDriverLost,AMZL US - shipping carrier is awful - Multiple items weren't delivered. 5+ yrs Prime Mmbr. Take us back 2 . #AMZLDriverLost,52924,"@127921 I'd like a member of my team to investigate this directly. Please, provide us details here: https://t.co/WpKvTVlO7C ^JE",Wed Nov 01 18:32:40 +0000 2017,127921,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
51603,51605,@AmazonHelp I've called support and it's been moved to an 'account specialist' just like last time as apparently I didn't call when this happened before (which I did three times). Just very frustrated this happens whenever I try and place an order.,I've called support and it's been moved to an 'account specialist' just like last time as apparently I didn't call when this happened before (which I did three times). Just very frustrated this happens whenever I try and place an order.,51606,@127582 I'm sorry for the frustration. Please keep an eye on your e-mail for a response from the account specialist.  ^HM,Wed Nov 01 18:32:41 +0000 2017,127582,AmazonHelp,1,False,other,[],0,zero_match,other,
52225,52224,@AmazonHelp it has entered the dispatch process just today and email says sending to old address even though I made the address change days ago!,it has entered the dispatch process just today and email says sending to old address even though I made the address change days ago!,52226,@127743 So sorry about that! Have you tried reaching out to us via phone or chat so we can leave the driver delivery instructions? ^LS,Wed Nov 01 18:32:45 +0000 2017,127743,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
52911,52911,@115850 My refund is pending for over 1 month. I think I will shift my loyalty to @118702,My refund is pending for over 1 month. I think I will shift my loyalty to,52910,"@127914 I'm sorry to know that you didn't receive the refund yet, Write to us here: https://t.co/TEL3kH2xt5 &amp; we'll help you. ^OS",Wed Nov 01 18:35:36 +0000 2017,127914,AmazonHelp,1,False,refund_return,['refund_return'],1,single_match,refund_return,refund_return
52909,52907,"@AmazonHelp Its my neighbour, but i know they will deny recieving it, so looks like ive lost out 😂","Its my neighbour, but i know they will deny recieving it, so looks like ive lost out 😂",52906,"@127913 If you're unable to retrieve your parcel, we can review your available options here: https://t.co/JzP7hlA23B ^RA",Wed Nov 01 18:36:44 +0000 2017,127913,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
52929,53524,@128093 @116875 Hace un mes eran una maravilla. Y se suponía que Amazon Logistics era confiable.,Hace un mes eran una maravilla. Y se suponía que Amazon Logistics era confiable.,53523,"@127922 Queremos verificar tu caso más detalladamente, por favor, ingresa en el siguiente enlace: https://t.co/lFwwV5Aa8g ^HC",Wed Nov 01 18:39:32 +0000 2017,127922,AmazonHelp,1,False,other,[],0,zero_match,other,
52198,52197,@AmazonHelp His parcels keep going next door as the previous owner was using his adress as hers,His parcels keep going next door as the previous owner was using his adress as hers,52199,@127738 Have you noticed this issue with a specific carrier? They may be able to provide more help with your brother's address. ^TK,Wed Nov 01 18:39:53 +0000 2017,127738,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
46526,46530,"@AmazonHelp The investigation I was told to wait 24hrs for, said that “the carrier has confirmed it has been delivered” obviously it hasn’t been","The investigation I was told to wait 24hrs for, said that “the carrier has confirmed it has been delivered” obviously it hasn’t been",46531,"@126332 When you reached out, were we able to offer any other options like a refund or replacement? Were you asked to wait? ^VS",Wed Nov 01 18:42:27 +0000 2017,126332,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
35845,35844,@AmazonHelp It did not say on the tracking who was carrying it.  I did get contacted from Amazon and now they promised first thing in the morning.,It did not say on the tracking who was carrying it. I did get contacted from Amazon and now they promised first thing in the morning.,35846,@123811 Oh no! I'm sorry for the delay. Please keep us in the loop and let us know if you receive the package by the new date. ^TG,Wed Nov 01 18:43:50 +0000 2017,123811,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
53519,53519,. @115830 can you please justify why you accept this delivery as being 'handed to resident' and falsifying my signature? https://t.co/JjOUpatBV4,. can you please justify why you accept this delivery as being 'handed to resident' and falsifying my signature?,53518,@128091 I'm sorry for the trouble! Please provide your info within the link so we may properly assist you: https://t.co/ngl6hbvWn8 ^WM,Wed Nov 01 18:44:46 +0000 2017,128091,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
53522,53521,@115821 @AmazonHelp Why do I even pay for amazon prime,Why do I even pay for amazon prime,53520,@128092 I'm sorry about the delay! Please reach out to us via phone/chat here: https://t.co/hApLpMlfHN for more assistance with this. ^TK,Wed Nov 01 18:45:22 +0000 2017,128092,AmazonHelp,1,False,other,[],0,zero_match,other,
53513,53513,"@amazonhelp Hey there. I pre-ordered Xbox One X as soon as it became available, but no indication of delivery ETA yet and need to know asap.","Hey there. I pre-ordered Xbox One X as soon as it became available, but no indication of delivery ETA yet and need to know asap.",53511,"@128090 We'll deliver by the date listed here: https://t.co/Y5jpI9gRhE If it's pending, we'll e-mail you once we have an update. ^RA",Wed Nov 01 18:46:33 +0000 2017,128090,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
53506,53506,Nunca había tenido tan mala experiencia con @116875,Nunca había tenido tan mala experiencia con,53504,"@128088 Hola Albert, ¿podrías comentarnos más sobre lo que ha ocurrido sin publicar detalles de tu cuenta? ^DA",Wed Nov 01 18:50:38 +0000 2017,128088,AmazonHelp,1,False,other,[],0,zero_match,other,
46526,46532,@AmazonHelp I was asked to wait 24hrs whilst you investigated. Replacement offered and said I’d receive an email about it which I haven’t had.,I was asked to wait 24hrs whilst you investigated. Replacement offered and said I’d receive an email about it which I haven’t had.,46533,"@126332 If you don't receive correspondence after the 24-hour waiting period, please let us know. ^SB",Wed Nov 01 18:51:18 +0000 2017,126332,AmazonHelp,1,False,refund_return,['refund_return'],1,single_match,refund_return,refund_return
53496,53496,What is going on with @115830 delivery ? Item was due on Sunday and still hasn’t arrived! That’s 3 items late ! Why am I paying for Prime?,What is going on with delivery ? Item was due on Sunday and still hasn’t arrived! That’s 3 items late ! Why am I paying for Prime?,53495,"@128085 This isn't the experience we want you to have! Please reach out here, and we'll look into this: https://t.co/JzP7hlA23B ^WT",Wed Nov 01 18:52:25 +0000 2017,128085,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
54424,54424,Really? @AmazonHelp why would someone fold computer paper in half to be shipped in a package that would have fit it anyways... https://t.co/8uSmob1ufC,Really? why would someone fold computer paper in half to be shipped in a package that would have fit it anyways...,54423,"@128318 I'm so sorry about that, Rene! We'd like to look at a few options with you. Please reach us here: https://t.co/hApLpMlfHN ^BL",Wed Nov 01 18:52:52 +0000 2017,128318,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
53494,53494,I didn't sign up for Amazon prime to get my order a day late of when I need it. 😒,I didn't sign up for Amazon prime to get my order a day late of when I need it. 😒,53493,@128084 Hey Morgan! I'm sorry for the frustration. We'd like to help if we can! Are you currently waiting on an order to come? ^AJ,Wed Nov 01 18:56:07 +0000 2017,128084,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
53499,53498,@AmazonHelp is the prime video app available for Android devices,is the prime video app available for Android devices,53500,@128086 You can view all available platforms for Amazon Video here: https://t.co/4ZeDCLRlyK ^VB,Wed Nov 01 18:56:16 +0000 2017,128086,AmazonHelp,1,False,device_digital_content,['device_digital_content'],1,single_match,device_digital_content,device_digital_content
54401,54401,@AmazonHelp ive signed up to prime student about a week ago with 6 months free so why is it saying theres a problem with my card? https://t.co/EvBkqR1APB,ive signed up to prime student about a week ago with 6 months free so why is it saying theres a problem with my card?,54400,@128313 I'm sorry for the trouble! Please reach out to us here: https://t.co/JzP7hlA23B so we can look into this with you. ^AH,Wed Nov 01 19:03:38 +0000 2017,128313,AmazonHelp,1,False,prime_membership,['prime_membership'],1,single_match,prime_membership,prime_membership
42479,42473,@AmazonHelp I was supposed to be credited my money back within the hour and I never got it.,I was supposed to be credited my money back within the hour and I never got it.,42474,@125385 Did we specify your refund was going to an Amazon Gift Card? ^TR,Wed Nov 01 19:05:44 +0000 2017,125385,AmazonHelp,1,False,refund_return,['refund_return'],1,single_match,refund_return,refund_return
55037,55037,@AmazonHelp When will my pre-order for CoD: WWII arrive? Does it arrive Thursday night for the midnight release or must we wait until Fri?,When will my pre-order for CoD: WWII arrive? Does it arrive Thursday night for the midnight release or must we wait until Fri?,55036,@128477 When you placed your pre-order we would have sent you an order confirmation email. What delivery info is given in the e-mail? ^AR,Wed Nov 01 19:06:06 +0000 2017,128477,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
54380,54380,@120533 C'est normal que je n'ai toujours pas reçu un colis qui devait arriver il y a 2-3 semaines minimum ?,C'est normal que je n'ai toujours pas reçu un colis qui devait arriver il y a 2-3 semaines minimum ?,54378,"@128309 Bonjour, navrée pour ce retard, quelle est la date de livraison indiquée dans le mail de confirmation de commande ? ^ASZ",Wed Nov 01 19:08:06 +0000 2017,128309,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
52926,52925,@AmazonHelp @AmazonHelp - Info sent 2 Amazon link. Response time is up too 12 business days. lol WOW,- Info sent 2 Amazon link. Response time is up too 12 business days. lol WOW,52927,@127921 You'll be receiving a response within 12 hours! ^KP,Wed Nov 01 19:11:25 +0000 2017,127921,AmazonHelp,1,False,other,[],0,zero_match,other,
55041,55041,@AmazonHelp My order still says “Preparing for shipment” and I ordered it October 25. 😔,My order still says “Preparing for shipment” and I ordered it October 25. 😔,55040,"@128478 Have we missed our expected delivery date here: https://t.co/Y5jpI9gRhE Please do let us know, we're here for you! ^JE",Wed Nov 01 19:12:08 +0000 2017,128478,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
51574,51573,@AmazonHelp I’ve waited til past 8 o’clock now-here are the references: 67303131113645 &amp; 73303231558729 EVERY Hermes delivery gets delayed. No fun!,I’ve waited til past 8 o’clock now-here are the references: 67303131113645 &amp; 73303231558729 EVERY Hermes delivery gets delayed. No fun!,51575,@127574 Please send us the tracking ids via the link above. We have no access to your orders via Twitter. ^MH,Wed Nov 01 19:12:20 +0000 2017,127574,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
55059,55059,@115830 @AmazonHelp I have an order that says delivered yesterday by amazon shipping but it hasn’t been delivered. What can I do?,I have an order that says delivered yesterday by amazon shipping but it hasn’t been delivered. What can I do?,55057,"@128483 We're here to help! Have you explored all steps to locate your parcel here: https://t.co/8i2HpyhtwC ? Let us know, please! ^JE",Wed Nov 01 19:12:37 +0000 2017,128483,AmazonHelp,1,False,delivery_order_status,['delivery_order_status'],1,single_match,delivery_order_status,delivery_order_status
